fish,metric,y,baseline,recovery,drug,dose
10,diff_sum_distance_light_startle_all,-0.00101334,0,0,1,0.0
11,diff_sum_distance_light_startle_all,4.449e-05,0,0,1,0.0
12,diff_sum_distance_light_startle_all,0.00021382,0,0,1,0.0
13,diff_sum_distance_light_startle_all,-5.189e-05,0,0,1,0.0
14,diff_sum_distance_light_startle_all,0.00025485,0,0,1,0.0
15,diff_sum_distance_light_startle_all,-0.00015535,0,0,1,0.0
16,diff_sum_distance_light_startle_all,6.362e-05,0,0,1,0.0
17,diff_sum_distance_light_startle_all,-0.00116543,0,0,1,0.0
18,diff_sum_distance_light_startle_all,5.508e-05,0,0,1,0.0
19,diff_sum_distance_light_startle_all,0.00210414,0,0,1,0.0
20,diff_sum_distance_light_startle_all,-0.00062621,0,0,1,0.0
1,avg_latency_sum_distance_light_startle_all,0.27996338,0,0,1,0.0
2,avg_latency_sum_distance_light_startle_all,0.40328058,0,0,1,0.0
3,avg_latency_sum_distance_light_startle_all,0.49660171,0,0,1,0.0
4,avg_latency_sum_distance_light_startle_all,0.44327535,0,0,1,0.0
5,avg_latency_sum_distance_light_startle_all,0.57325835,0,0,1,0.0
6,avg_latency_sum_distance_light_startle_all,0.47660433,0,0,1,0.0
7,avg_latency_sum_distance_light_startle_all,0.43327666,0,0,1,0.0
8,avg_latency_sum_distance_light_startle_all,0.68657686,0,0,1,0.0
9,avg_latency_sum_distance_light_startle_all,0.43660956,0,0,1,0.0
10,avg_latency_sum_distance_light_startle_all,0.49993461,0,0,1,0.0
11,avg_latency_sum_distance_light_startle_all,0.40328058,0,0,1,0.0
12,avg_latency_sum_distance_light_startle_all,0.54992807,0,0,1,0.0
13,avg_latency_sum_distance_light_startle_all,0.42327797,0,0,1,0.0
14,avg_latency_sum_distance_light_startle_all,0.5066004,0,0,1,0.0
15,avg_latency_sum_distance_light_startle_all,0.56992545,0,0,1,0.0
16,avg_latency_sum_distance_light_startle_all,0.41661217,0,0,1,0.0
17,avg_latency_sum_distance_light_startle_all,0.57325835,0,0,1,0.0
18,avg_latency_sum_distance_light_startle_all,0.67657817,0,0,1,0.0
19,avg_latency_sum_distance_light_startle_all,0.42327797,0,0,1,0.0
20,avg_latency_sum_distance_light_startle_all,0.46660563,0,0,1,0.0
1,max_distance_dark_startle_rep_1,0.00158865,0,0,1,0.0
1,max_distance_dark_startle_rep_2,0.00102404,0,0,1,0.0
2,max_distance_dark_startle_rep_1,0.00151682,0,0,1,0.0
2,max_distance_dark_startle_rep_2,0.00105927,0,0,1,0.0
3,max_distance_dark_startle_rep_1,0.00110576,0,0,1,0.0
3,max_distance_dark_startle_rep_2,0.00097743,0,0,1,0.0
4,max_distance_dark_startle_rep_1,0.00152489,0,0,1,0.0
4,max_distance_dark_startle_rep_2,0.00066216,0,0,1,0.0
5,max_distance_dark_startle_rep_1,0.00058943,0,0,1,0.0
5,max_distance_dark_startle_rep_2,5.071e-05,0,0,1,0.0
6,max_distance_dark_startle_rep_1,0.00065549,0,0,1,0.0
6,max_distance_dark_startle_rep_2,6.193e-05,0,0,1,0.0
7,max_distance_dark_startle_rep_1,9.664e-05,0,0,1,0.0
7,max_distance_dark_startle_rep_2,6.559e-05,0,0,1,0.0
8,max_distance_dark_startle_rep_1,0.00137675,0,0,1,0.0
8,max_distance_dark_startle_rep_2,0.00015119,0,0,1,0.0
9,max_distance_dark_startle_rep_1,0.00148086,0,0,1,0.0
9,max_distance_dark_startle_rep_2,0.00167241,0,0,1,0.0
10,max_distance_dark_startle_rep_1,0.00109402,0,0,1,0.0
10,max_distance_dark_startle_rep_2,7.453e-05,0,0,1,0.0
11,max_distance_dark_startle_rep_1,6.413e-05,0,0,1,0.0
11,max_distance_dark_startle_rep_2,8.32e-05,0,0,1,0.0
12,max_distance_dark_startle_rep_1,6.038e-05,0,0,1,0.0
12,max_distance_dark_startle_rep_2,6.421e-05,0,0,1,0.0
13,max_distance_dark_startle_rep_1,0.00069615,0,0,1,0.0
13,max_distance_dark_startle_rep_2,7.776e-05,0,0,1,0.0
14,max_distance_dark_startle_rep_1,0.00097671,0,0,1,0.0
14,max_distance_dark_startle_rep_2,0.00051249,0,0,1,0.0
15,max_distance_dark_startle_rep_1,0.0006707000000000001,0,0,1,0.0
15,max_distance_dark_startle_rep_2,7.727e-05,0,0,1,0.0
16,max_distance_dark_startle_rep_1,0.0008017000000000001,0,0,1,0.0
16,max_distance_dark_startle_rep_2,0.0001054,0,0,1,0.0
17,max_distance_dark_startle_rep_1,6.931e-05,0,0,1,0.0
17,max_distance_dark_startle_rep_2,5.962e-05,0,0,1,0.0
18,max_distance_dark_startle_rep_1,6.635e-05,0,0,1,0.0
18,max_distance_dark_startle_rep_2,7.076e-05,0,0,1,0.0
19,max_distance_dark_startle_rep_1,0.00189525,0,0,1,0.0
19,max_distance_dark_startle_rep_2,6.819e-05,0,0,1,0.0
20,max_distance_dark_startle_rep_1,0.00093036,0,0,1,0.0
20,max_distance_dark_startle_rep_2,0.00054573,0,0,1,0.0
1,diff_max_distance_dark_startle_rep_1,0.00154264,0,0,1,0.0
1,diff_max_distance_dark_startle_rep_2,0.00097211,0,0,1,0.0
2,diff_max_distance_dark_startle_rep_1,0.00145671,0,0,1,0.0
2,diff_max_distance_dark_startle_rep_2,0.00087194,0,0,1,0.0
3,diff_max_distance_dark_startle_rep_1,0.00089833,0,0,1,0.0
3,diff_max_distance_dark_startle_rep_2,5.394e-05,0,0,1,0.0
4,diff_max_distance_dark_startle_rep_1,0.00068918,0,0,1,0.0
4,diff_max_distance_dark_startle_rep_2,1.197e-05,0,0,1,0.0
5,diff_max_distance_dark_startle_rep_1,-0.00054556,0,0,1,0.0
5,diff_max_distance_dark_startle_rep_2,-1.133e-05,0,0,1,0.0
6,diff_max_distance_dark_startle_rep_1,-0.0005056,0,0,1,0.0
6,diff_max_distance_dark_startle_rep_2,7.6e-06,0,0,1,0.0
7,diff_max_distance_dark_startle_rep_1,5.98e-06,0,0,1,0.0
7,diff_max_distance_dark_startle_rep_2,-9.43e-06,0,0,1,0.0
8,diff_max_distance_dark_startle_rep_1,-0.00047076,0,0,1,0.0
8,diff_max_distance_dark_startle_rep_2,-0.00011214,0,0,1,0.0
9,diff_max_distance_dark_startle_rep_1,0.00026811,0,0,1,0.0
9,diff_max_distance_dark_startle_rep_2,-4.431e-05,0,0,1,0.0
10,diff_max_distance_dark_startle_rep_1,0.00069563,0,0,1,0.0
10,diff_max_distance_dark_startle_rep_2,3.1e-06,0,0,1,0.0
11,diff_max_distance_dark_startle_rep_1,2.68e-06,0,0,1,0.0
11,diff_max_distance_dark_startle_rep_2,-1.835e-05,0,0,1,0.0
12,diff_max_distance_dark_startle_rep_1,-1.405e-05,0,0,1,0.0
12,diff_max_distance_dark_startle_rep_2,3.575e-05,0,0,1,0.0
13,diff_max_distance_dark_startle_rep_1,-0.00029441,0,0,1,0.0
13,diff_max_distance_dark_startle_rep_2,-1.28e-05,0,0,1,0.0
14,diff_max_distance_dark_startle_rep_1,0.00053189,0,0,1,0.0
14,diff_max_distance_dark_startle_rep_2,-0.00043042,0,0,1,0.0
15,diff_max_distance_dark_startle_rep_1,-0.00061876,0,0,1,0.0
15,diff_max_distance_dark_startle_rep_2,-1.346e-05,0,0,1,0.0
16,diff_max_distance_dark_startle_rep_1,0.00052139,0,0,1,0.0
16,diff_max_distance_dark_startle_rep_2,3.857e-05,0,0,1,0.0
17,diff_max_distance_dark_startle_rep_1,9.96e-06,0,0,1,0.0
17,diff_max_distance_dark_startle_rep_2,-7.02e-06,0,0,1,0.0
18,diff_max_distance_dark_startle_rep_1,-1.233e-05,0,0,1,0.0
18,diff_max_distance_dark_startle_rep_2,2.948e-05,0,0,1,0.0
19,diff_max_distance_dark_startle_rep_1,0.00172404,0,0,1,0.0
19,diff_max_distance_dark_startle_rep_2,-7.79e-06,0,0,1,0.0
20,diff_max_distance_dark_startle_rep_1,-3.575e-05,0,0,1,0.0
20,diff_max_distance_dark_startle_rep_2,-0.00036664,0,0,1,0.0
1,avg_latency_max_distance_dark_startle_rep_1,0.69324266,0,0,1,0.0
1,avg_latency_max_distance_dark_startle_rep_2,0.75990061,0,0,1,0.0
2,avg_latency_max_distance_dark_startle_rep_1,0.53992938,0,0,1,0.0
2,avg_latency_max_distance_dark_startle_rep_2,0.48660302,0,0,1,0.0
3,avg_latency_max_distance_dark_startle_rep_1,0.41327928,0,0,1,0.0
3,avg_latency_max_distance_dark_startle_rep_2,0.33328974,0,0,1,0.0
4,avg_latency_max_distance_dark_startle_rep_1,0.58658994,0,0,1,0.0
4,avg_latency_max_distance_dark_startle_rep_2,0.44660825,0,0,1,0.0
5,avg_latency_max_distance_dark_startle_rep_1,0.62658471,0,0,1,0.0
5,avg_latency_max_distance_dark_startle_rep_2,0.48660302,0,0,1,0.0
6,avg_latency_max_distance_dark_startle_rep_1,0.6332505,0,0,1,0.0
6,avg_latency_max_distance_dark_startle_rep_2,0.57325835,0,0,1,0.0
7,avg_latency_max_distance_dark_startle_rep_1,0.55326097,0,0,1,0.0
7,avg_latency_max_distance_dark_startle_rep_2,0.39328189,0,0,1,0.0
8,avg_latency_max_distance_dark_startle_rep_1,0.31329235,0,0,1,0.0
8,avg_latency_max_distance_dark_startle_rep_2,0.35995292,0,0,1,0.0
9,avg_latency_max_distance_dark_startle_rep_1,0.53992938,0,0,1,0.0
9,avg_latency_max_distance_dark_startle_rep_2,0.51993199,0,0,1,0.0
10,avg_latency_max_distance_dark_startle_rep_1,0.53326358,0,0,1,0.0
10,avg_latency_max_distance_dark_startle_rep_2,0.66657948,0,0,1,0.0
11,avg_latency_max_distance_dark_startle_rep_1,0.55992676,0,0,1,0.0
11,avg_latency_max_distance_dark_startle_rep_2,0.54659517,0,0,1,0.0
12,avg_latency_max_distance_dark_startle_rep_1,0.68657686,0,0,1,0.0
12,avg_latency_max_distance_dark_startle_rep_2,0.3799503,0,0,1,0.0
13,avg_latency_max_distance_dark_startle_rep_1,0.53992938,0,0,1,0.0
13,avg_latency_max_distance_dark_startle_rep_2,0.29996077,0,0,1,0.0
14,avg_latency_max_distance_dark_startle_rep_1,0.69990845,0,0,1,0.0
14,avg_latency_max_distance_dark_startle_rep_2,0.67991107,0,0,1,0.0
15,avg_latency_max_distance_dark_startle_rep_1,0.35328712,0,0,1,0.0
15,avg_latency_max_distance_dark_startle_rep_2,0.43327666,0,0,1,0.0
16,avg_latency_max_distance_dark_startle_rep_1,0.71990584,0,0,1,0.0
16,avg_latency_max_distance_dark_startle_rep_2,0.33995553,0,0,1,0.0
17,avg_latency_max_distance_dark_startle_rep_1,0.27329759,0,0,1,0.0
17,avg_latency_max_distance_dark_startle_rep_2,0.23996861,0,0,1,0.0
18,avg_latency_max_distance_dark_startle_rep_1,0.37328451,0,0,1,0.0
18,avg_latency_max_distance_dark_startle_rep_2,0.34662133,0,0,1,0.0
19,avg_latency_max_distance_dark_startle_rep_1,0.77323219,0,0,1,0.0
19,avg_latency_max_distance_dark_startle_rep_2,0.47993722,0,0,1,0.0
20,avg_latency_max_distance_dark_startle_rep_1,0.87988491,0,0,1,0.0
20,avg_latency_max_distance_dark_startle_rep_2,0.68657686,0,0,1,0.0
1,max_distance_dark_startle_all,0.00158865,0,0,1,0.0
2,max_distance_dark_startle_all,0.00151682,0,0,1,0.0
3,max_distance_dark_startle_all,0.00110576,0,0,1,0.0
4,max_distance_dark_startle_all,0.00152489,0,0,1,0.0
5,max_distance_dark_startle_all,0.00058943,0,0,1,0.0
6,max_distance_dark_startle_all,0.00065549,0,0,1,0.0
7,max_distance_dark_startle_all,9.664e-05,0,0,1,0.0
8,max_distance_dark_startle_all,0.00137675,0,0,1,0.0
9,max_distance_dark_startle_all,0.00167241,0,0,1,0.0
10,max_distance_dark_startle_all,0.00109402,0,0,1,0.0
11,max_distance_dark_startle_all,8.32e-05,0,0,1,0.0
12,max_distance_dark_startle_all,6.421e-05,0,0,1,0.0
13,max_distance_dark_startle_all,0.00069615,0,0,1,0.0
14,max_distance_dark_startle_all,0.00097671,0,0,1,0.0
15,max_distance_dark_startle_all,0.0006707000000000001,0,0,1,0.0
16,max_distance_dark_startle_all,0.0008017000000000001,0,0,1,0.0
17,max_distance_dark_startle_all,6.931e-05,0,0,1,0.0
18,max_distance_dark_startle_all,7.076e-05,0,0,1,0.0
19,max_distance_dark_startle_all,0.00189525,0,0,1,0.0
20,max_distance_dark_startle_all,0.00093036,0,0,1,0.0
1,diff_max_distance_dark_startle_all,0.00125737,0,0,1,0.0
2,diff_max_distance_dark_startle_all,0.00116433,0,0,1,0.0
3,diff_max_distance_dark_startle_all,0.00047614,0,0,1,0.0
4,diff_max_distance_dark_startle_all,0.00035057,0,0,1,0.0
5,diff_max_distance_dark_startle_all,-0.00027844,0,0,1,0.0
6,diff_max_distance_dark_startle_all,-0.00024900000000000004,0,0,1,0.0
7,diff_max_distance_dark_startle_all,-1.73e-06,0,0,1,0.0
8,diff_max_distance_dark_startle_all,-0.00029145,0,0,1,0.0
9,diff_max_distance_dark_startle_all,0.0001119,0,0,1,0.0
10,diff_max_distance_dark_startle_all,0.00034937,0,0,1,0.0
11,diff_max_distance_dark_startle_all,-7.83e-06,0,0,1,0.0
12,diff_max_distance_dark_startle_all,1.085e-05,0,0,1,0.0
13,diff_max_distance_dark_startle_all,-0.0001536,0,0,1,0.0
14,diff_max_distance_dark_startle_all,5.073e-05,0,0,1,0.0
15,diff_max_distance_dark_startle_all,-0.00031611,0,0,1,0.0
16,diff_max_distance_dark_startle_all,0.00027998,0,0,1,0.0
17,diff_max_distance_dark_startle_all,1.47e-06,0,0,1,0.0
18,diff_max_distance_dark_startle_all,8.57e-06,0,0,1,0.0
19,diff_max_distance_dark_startle_all,0.00085813,0,0,1,0.0
20,diff_max_distance_dark_startle_all,-0.0002012,0,0,1,0.0
1,avg_latency_max_distance_dark_startle_all,0.72657163,0,0,1,0.0
2,avg_latency_max_distance_dark_startle_all,0.5132662,0,0,1,0.0
3,avg_latency_max_distance_dark_startle_all,0.37328451,0,0,1,0.0
4,avg_latency_max_distance_dark_startle_all,0.5165991,0,0,1,0.0
5,avg_latency_max_distance_dark_startle_all,0.55659386,0,0,1,0.0
6,avg_latency_max_distance_dark_startle_all,0.60325443,0,0,1,0.0
7,avg_latency_max_distance_dark_startle_all,0.47327143,0,0,1,0.0
8,avg_latency_max_distance_dark_startle_all,0.33662264,0,0,1,0.0
9,avg_latency_max_distance_dark_startle_all,0.52993069,0,0,1,0.0
10,avg_latency_max_distance_dark_startle_all,0.59992153,0,0,1,0.0
11,avg_latency_max_distance_dark_startle_all,0.55326097,0,0,1,0.0
12,avg_latency_max_distance_dark_startle_all,0.53326358,0,0,1,0.0
13,avg_latency_max_distance_dark_startle_all,0.41994507,0,0,1,0.0
14,avg_latency_max_distance_dark_startle_all,0.68990976,0,0,1,0.0
15,avg_latency_max_distance_dark_startle_all,0.39328189,0,0,1,0.0
16,avg_latency_max_distance_dark_startle_all,0.52993069,0,0,1,0.0
17,avg_latency_max_distance_dark_startle_all,0.2566331,0,0,1,0.0
18,avg_latency_max_distance_dark_startle_all,0.35995292,0,0,1,0.0
19,avg_latency_max_distance_dark_startle_all,0.62658471,0,0,1,0.0
20,avg_latency_max_distance_dark_startle_all,0.78323089,0,0,1,0.0
1,mean_distance_dark_startle_rep_1,0.00011713,0,0,1,0.0
1,mean_distance_dark_startle_rep_2,7.288e-05,0,0,1,0.0
2,mean_distance_dark_startle_rep_1,9.459e-05,0,0,1,0.0
2,mean_distance_dark_startle_rep_2,7.935e-05,0,0,1,0.0
3,mean_distance_dark_startle_rep_1,5.874e-05,0,0,1,0.0
3,mean_distance_dark_startle_rep_2,4.19e-05,0,0,1,0.0
4,mean_distance_dark_startle_rep_1,0.00015214,0,0,1,0.0
4,mean_distance_dark_startle_rep_2,3.5600000000000005e-05,0,0,1,0.0
5,mean_distance_dark_startle_rep_1,3.65e-05,0,0,1,0.0
5,mean_distance_dark_startle_rep_2,1.966e-05,0,0,1,0.0
6,mean_distance_dark_startle_rep_1,5.035e-05,0,0,1,0.0
6,mean_distance_dark_startle_rep_2,2.249e-05,0,0,1,0.0
7,mean_distance_dark_startle_rep_1,3.022e-05,0,0,1,0.0
7,mean_distance_dark_startle_rep_2,2.266e-05,0,0,1,0.0
8,mean_distance_dark_startle_rep_1,6.185e-05,0,0,1,0.0
8,mean_distance_dark_startle_rep_2,1.614e-05,0,0,1,0.0
9,mean_distance_dark_startle_rep_1,0.0001447,0,0,1,0.0
9,mean_distance_dark_startle_rep_2,8.65e-05,0,0,1,0.0
10,mean_distance_dark_startle_rep_1,5.868e-05,0,0,1,0.0
10,mean_distance_dark_startle_rep_2,2.288e-05,0,0,1,0.0
11,mean_distance_dark_startle_rep_1,2.18e-05,0,0,1,0.0
11,mean_distance_dark_startle_rep_2,2.774e-05,0,0,1,0.0
12,mean_distance_dark_startle_rep_1,1.859e-05,0,0,1,0.0
12,mean_distance_dark_startle_rep_2,1.742e-05,0,0,1,0.0
13,mean_distance_dark_startle_rep_1,7.906e-05,0,0,1,0.0
13,mean_distance_dark_startle_rep_2,2.46e-05,0,0,1,0.0
14,mean_distance_dark_startle_rep_1,8.387e-05,0,0,1,0.0
14,mean_distance_dark_startle_rep_2,4.238e-05,0,0,1,0.0
15,mean_distance_dark_startle_rep_1,4.221e-05,0,0,1,0.0
15,mean_distance_dark_startle_rep_2,2.410000000000001e-05,0,0,1,0.0
16,mean_distance_dark_startle_rep_1,8.263e-05,0,0,1,0.0
16,mean_distance_dark_startle_rep_2,3.679e-05,0,0,1,0.0
17,mean_distance_dark_startle_rep_1,2.641e-05,0,0,1,0.0
17,mean_distance_dark_startle_rep_2,2.162e-05,0,0,1,0.0
18,mean_distance_dark_startle_rep_1,1.808e-05,0,0,1,0.0
18,mean_distance_dark_startle_rep_2,1.86e-05,0,0,1,0.0
19,mean_distance_dark_startle_rep_1,0.00010672,0,0,1,0.0
19,mean_distance_dark_startle_rep_2,2.438e-05,0,0,1,0.0
20,mean_distance_dark_startle_rep_1,8.138e-05,0,0,1,0.0
20,mean_distance_dark_startle_rep_2,4.063e-05,0,0,1,0.0
1,diff_mean_distance_dark_startle_rep_1,0.00015658,0,0,1,0.0
1,diff_mean_distance_dark_startle_rep_2,0.00013479,0,0,1,0.0
2,diff_mean_distance_dark_startle_rep_1,0.00014435,0,0,1,0.0
2,diff_mean_distance_dark_startle_rep_2,8.334e-05,0,0,1,0.0
3,diff_mean_distance_dark_startle_rep_1,0.00011396,0,0,1,0.0
3,diff_mean_distance_dark_startle_rep_2,1.41e-05,0,0,1,0.0
4,diff_mean_distance_dark_startle_rep_1,0.00010078,0,0,1,0.0
4,diff_mean_distance_dark_startle_rep_2,4.8e-06,0,0,1,0.0
5,diff_mean_distance_dark_startle_rep_1,-8.095e-05,0,0,1,0.0
5,diff_mean_distance_dark_startle_rep_2,-2.94e-06,0,0,1,0.0
6,diff_mean_distance_dark_startle_rep_1,-5.513e-05,0,0,1,0.0
6,diff_mean_distance_dark_startle_rep_2,2.71e-06,0,0,1,0.0
7,diff_mean_distance_dark_startle_rep_1,6.12e-06,0,0,1,0.0
7,diff_mean_distance_dark_startle_rep_2,-1e-08,0,0,1,0.0
8,diff_mean_distance_dark_startle_rep_1,-4.735e-05,0,0,1,0.0
8,diff_mean_distance_dark_startle_rep_2,-4.53e-06,0,0,1,0.0
9,diff_mean_distance_dark_startle_rep_1,-1.748e-05,0,0,1,0.0
9,diff_mean_distance_dark_startle_rep_2,-5.8e-06,0,0,1,0.0
10,diff_mean_distance_dark_startle_rep_1,8.549e-05,0,0,1,0.0
10,diff_mean_distance_dark_startle_rep_2,-1.64e-06,0,0,1,0.0
11,diff_mean_distance_dark_startle_rep_1,2.05e-06,0,0,1,0.0
11,diff_mean_distance_dark_startle_rep_2,-2.05e-06,0,0,1,0.0
12,diff_mean_distance_dark_startle_rep_1,-6.09e-06,0,0,1,0.0
12,diff_mean_distance_dark_startle_rep_2,6.5e-06,0,0,1,0.0
13,diff_mean_distance_dark_startle_rep_1,-4.145e-05,0,0,1,0.0
13,diff_mean_distance_dark_startle_rep_2,-4.6e-07,0,0,1,0.0
14,diff_mean_distance_dark_startle_rep_1,2.497e-05,0,0,1,0.0
14,diff_mean_distance_dark_startle_rep_2,-3.637e-05,0,0,1,0.0
15,diff_mean_distance_dark_startle_rep_1,-7.536e-05,0,0,1,0.0
15,diff_mean_distance_dark_startle_rep_2,2.41e-06,0,0,1,0.0
16,diff_mean_distance_dark_startle_rep_1,7.137e-05,0,0,1,0.0
16,diff_mean_distance_dark_startle_rep_2,2.14e-05,0,0,1,0.0
17,diff_mean_distance_dark_startle_rep_1,5.09e-06,0,0,1,0.0
17,diff_mean_distance_dark_startle_rep_2,1.04e-06,0,0,1,0.0
18,diff_mean_distance_dark_startle_rep_1,-2.53e-06,0,0,1,0.0
18,diff_mean_distance_dark_startle_rep_2,4.85e-06,0,0,1,0.0
19,diff_mean_distance_dark_startle_rep_1,0.00022835,0,0,1,0.0
19,diff_mean_distance_dark_startle_rep_2,-6.27e-06,0,0,1,0.0
20,diff_mean_distance_dark_startle_rep_1,2.2e-06,0,0,1,0.0
20,diff_mean_distance_dark_startle_rep_2,-5.711e-05,0,0,1,0.0
1,avg_latency_mean_distance_dark_startle_rep_1,0.69324266,0,0,1,0.0
1,avg_latency_mean_distance_dark_startle_rep_2,0.75990061,0,0,1,0.0
2,avg_latency_mean_distance_dark_startle_rep_1,0.53992938,0,0,1,0.0
2,avg_latency_mean_distance_dark_startle_rep_2,0.48660302,0,0,1,0.0
3,avg_latency_mean_distance_dark_startle_rep_1,0.41327928,0,0,1,0.0
3,avg_latency_mean_distance_dark_startle_rep_2,0.33328974,0,0,1,0.0
4,avg_latency_mean_distance_dark_startle_rep_1,0.58658994,0,0,1,0.0
4,avg_latency_mean_distance_dark_startle_rep_2,0.44660825,0,0,1,0.0
5,avg_latency_mean_distance_dark_startle_rep_1,0.62658471,0,0,1,0.0
5,avg_latency_mean_distance_dark_startle_rep_2,0.48660302,0,0,1,0.0
6,avg_latency_mean_distance_dark_startle_rep_1,0.6332505,0,0,1,0.0
6,avg_latency_mean_distance_dark_startle_rep_2,0.57325835,0,0,1,0.0
7,avg_latency_mean_distance_dark_startle_rep_1,0.55326097,0,0,1,0.0
7,avg_latency_mean_distance_dark_startle_rep_2,0.39328189,0,0,1,0.0
8,avg_latency_mean_distance_dark_startle_rep_1,0.31329235,0,0,1,0.0
8,avg_latency_mean_distance_dark_startle_rep_2,0.35995292,0,0,1,0.0
9,avg_latency_mean_distance_dark_startle_rep_1,0.53992938,0,0,1,0.0
9,avg_latency_mean_distance_dark_startle_rep_2,0.51993199,0,0,1,0.0
10,avg_latency_mean_distance_dark_startle_rep_1,0.53326358,0,0,1,0.0
10,avg_latency_mean_distance_dark_startle_rep_2,0.66657948,0,0,1,0.0
11,avg_latency_mean_distance_dark_startle_rep_1,0.55992676,0,0,1,0.0
11,avg_latency_mean_distance_dark_startle_rep_2,0.54659517,0,0,1,0.0
12,avg_latency_mean_distance_dark_startle_rep_1,0.68657686,0,0,1,0.0
12,avg_latency_mean_distance_dark_startle_rep_2,0.3799503,0,0,1,0.0
13,avg_latency_mean_distance_dark_startle_rep_1,0.53992938,0,0,1,0.0
13,avg_latency_mean_distance_dark_startle_rep_2,0.29996077,0,0,1,0.0
14,avg_latency_mean_distance_dark_startle_rep_1,0.69990845,0,0,1,0.0
14,avg_latency_mean_distance_dark_startle_rep_2,0.67991107,0,0,1,0.0
15,avg_latency_mean_distance_dark_startle_rep_1,0.35328712,0,0,1,0.0
15,avg_latency_mean_distance_dark_startle_rep_2,0.43327666,0,0,1,0.0
16,avg_latency_mean_distance_dark_startle_rep_1,0.71990584,0,0,1,0.0
16,avg_latency_mean_distance_dark_startle_rep_2,0.33995553,0,0,1,0.0
17,avg_latency_mean_distance_dark_startle_rep_1,0.27329759,0,0,1,0.0
17,avg_latency_mean_distance_dark_startle_rep_2,0.23996861,0,0,1,0.0
18,avg_latency_mean_distance_dark_startle_rep_1,0.37328451,0,0,1,0.0
18,avg_latency_mean_distance_dark_startle_rep_2,0.34662133,0,0,1,0.0
19,avg_latency_mean_distance_dark_startle_rep_1,0.77323219,0,0,1,0.0
19,avg_latency_mean_distance_dark_startle_rep_2,0.47993722,0,0,1,0.0
20,avg_latency_mean_distance_dark_startle_rep_1,0.87988491,0,0,1,0.0
20,avg_latency_mean_distance_dark_startle_rep_2,0.68657686,0,0,1,0.0
1,mean_distance_dark_startle_all,9.499999999999999e-05,0,0,1,0.0
2,mean_distance_dark_startle_all,8.697e-05,0,0,1,0.0
3,mean_distance_dark_startle_all,5.032e-05,0,0,1,0.0
4,mean_distance_dark_startle_all,9.387e-05,0,0,1,0.0
5,mean_distance_dark_startle_all,2.808e-05,0,0,1,0.0
6,mean_distance_dark_startle_all,3.642e-05,0,0,1,0.0
7,mean_distance_dark_startle_all,2.644e-05,0,0,1,0.0
8,mean_distance_dark_startle_all,3.899e-05,0,0,1,0.0
9,mean_distance_dark_startle_all,0.00011559999999999999,0,0,1,0.0
10,mean_distance_dark_startle_all,4.078e-05,0,0,1,0.0
11,mean_distance_dark_startle_all,2.477e-05,0,0,1,0.0
12,mean_distance_dark_startle_all,1.801e-05,0,0,1,0.0
13,mean_distance_dark_startle_all,5.183e-05,0,0,1,0.0
14,mean_distance_dark_startle_all,6.312e-05,0,0,1,0.0
15,mean_distance_dark_startle_all,3.315e-05,0,0,1,0.0
16,mean_distance_dark_startle_all,5.971e-05,0,0,1,0.0
17,mean_distance_dark_startle_all,2.402e-05,0,0,1,0.0
18,mean_distance_dark_startle_all,1.834e-05,0,0,1,0.0
19,mean_distance_dark_startle_all,6.555e-05,0,0,1,0.0
