fish,metric,y,dose,condition
100,diff_mean_speed_vibration_startle_rep_2,0.00583594,5.0,baseline
81,avg_latency_mean_speed_vibration_startle_rep_1,0.55992676,5.0,baseline
81,avg_latency_mean_speed_vibration_startle_rep_2,0.59992153,5.0,baseline
82,avg_latency_mean_speed_vibration_startle_rep_1,0.55992676,5.0,baseline
82,avg_latency_mean_speed_vibration_startle_rep_2,0.34662133,5.0,baseline
83,avg_latency_mean_speed_vibration_startle_rep_1,0.58658994,5.0,baseline
83,avg_latency_mean_speed_vibration_startle_rep_2,0.67324527,5.0,baseline
84,avg_latency_mean_speed_vibration_startle_rep_1,0.74656902,5.0,baseline
84,avg_latency_mean_speed_vibration_startle_rep_2,0.67324527,5.0,baseline
85,avg_latency_mean_speed_vibration_startle_rep_1,0.49993461,5.0,baseline
85,avg_latency_mean_speed_vibration_startle_rep_2,0.67991107,5.0,baseline
86,avg_latency_mean_speed_vibration_startle_rep_1,0.26663179,5.0,baseline
86,avg_latency_mean_speed_vibration_startle_rep_2,0.75990061,5.0,baseline
87,avg_latency_mean_speed_vibration_startle_rep_1,0.51993199,5.0,baseline
87,avg_latency_mean_speed_vibration_startle_rep_2,0.36661871,5.0,baseline
88,avg_latency_mean_speed_vibration_startle_rep_1,0.59325574,5.0,baseline
88,avg_latency_mean_speed_vibration_startle_rep_2,0.45993984,5.0,baseline
89,avg_latency_mean_speed_vibration_startle_rep_1,0.51993199,5.0,baseline
89,avg_latency_mean_speed_vibration_startle_rep_2,0.35995292,5.0,baseline
90,avg_latency_mean_speed_vibration_startle_rep_1,0.44660825,5.0,baseline
90,avg_latency_mean_speed_vibration_startle_rep_2,0.53326358,5.0,baseline
91,avg_latency_mean_speed_vibration_startle_rep_1,0.45993984,5.0,baseline
91,avg_latency_mean_speed_vibration_startle_rep_2,0.45327405,5.0,baseline
92,avg_latency_mean_speed_vibration_startle_rep_1,0.5066004,5.0,baseline
92,avg_latency_mean_speed_vibration_startle_rep_2,0.34662133,5.0,baseline
93,avg_latency_mean_speed_vibration_startle_rep_1,0.57992415,5.0,baseline
93,avg_latency_mean_speed_vibration_startle_rep_2,0.33328974,5.0,baseline
94,avg_latency_mean_speed_vibration_startle_rep_1,0.49993461,5.0,baseline
94,avg_latency_mean_speed_vibration_startle_rep_2,0.49993461,5.0,baseline
95,avg_latency_mean_speed_vibration_startle_rep_1,0.56659256,5.0,baseline
95,avg_latency_mean_speed_vibration_startle_rep_2,0.24663441,5.0,baseline
96,avg_latency_mean_speed_vibration_startle_rep_1,0.37328451,5.0,baseline
96,avg_latency_mean_speed_vibration_startle_rep_2,0.29996077,5.0,baseline
97,avg_latency_mean_speed_vibration_startle_rep_1,0.52659779,5.0,baseline
97,avg_latency_mean_speed_vibration_startle_rep_2,0.53326358,5.0,baseline
98,avg_latency_mean_speed_vibration_startle_rep_1,0.54659517,5.0,baseline
98,avg_latency_mean_speed_vibration_startle_rep_2,0.55326097,5.0,baseline
99,avg_latency_mean_speed_vibration_startle_rep_1,0.48660302,5.0,baseline
99,avg_latency_mean_speed_vibration_startle_rep_2,0.61991892,5.0,baseline
100,avg_latency_mean_speed_vibration_startle_rep_1,0.51993199,5.0,baseline
100,avg_latency_mean_speed_vibration_startle_rep_2,0.69324266,5.0,baseline
81,mean_speed_vibration_startle_all,0.00118615,5.0,baseline
82,mean_speed_vibration_startle_all,0.0011874,5.0,baseline
83,mean_speed_vibration_startle_all,0.00363408,5.0,baseline
84,mean_speed_vibration_startle_all,0.00322067,5.0,baseline
85,mean_speed_vibration_startle_all,0.00188753,5.0,baseline
86,mean_speed_vibration_startle_all,0.00088657,5.0,baseline
87,mean_speed_vibration_startle_all,0.00137865,5.0,baseline
88,mean_speed_vibration_startle_all,0.0007193,5.0,baseline
89,mean_speed_vibration_startle_all,0.00088303,5.0,baseline
90,mean_speed_vibration_startle_all,0.00102658,5.0,baseline
91,mean_speed_vibration_startle_all,0.00066972,5.0,baseline
92,mean_speed_vibration_startle_all,0.00238271,5.0,baseline
93,mean_speed_vibration_startle_all,0.0016438,5.0,baseline
94,mean_speed_vibration_startle_all,0.00085561,5.0,baseline
95,mean_speed_vibration_startle_all,0.00071226,5.0,baseline
96,mean_speed_vibration_startle_all,0.00097997,5.0,baseline
97,mean_speed_vibration_startle_all,0.00182787,5.0,baseline
98,mean_speed_vibration_startle_all,0.00160821,5.0,baseline
99,mean_speed_vibration_startle_all,0.00276417,5.0,baseline
100,mean_speed_vibration_startle_all,0.00222284,5.0,baseline
81,diff_mean_speed_vibration_startle_all,-1.656e-05,5.0,baseline
82,diff_mean_speed_vibration_startle_all,-5.61e-05,5.0,baseline
83,diff_mean_speed_vibration_startle_all,0.002439,5.0,baseline
84,diff_mean_speed_vibration_startle_all,0.00603756,5.0,baseline
85,diff_mean_speed_vibration_startle_all,9.456e-05,5.0,baseline
86,diff_mean_speed_vibration_startle_all,3.414e-05,5.0,baseline
87,diff_mean_speed_vibration_startle_all,0.00328644,5.0,baseline
88,diff_mean_speed_vibration_startle_all,-0.000193,5.0,baseline
89,diff_mean_speed_vibration_startle_all,0.00043588,5.0,baseline
90,diff_mean_speed_vibration_startle_all,0.00120126,5.0,baseline
91,diff_mean_speed_vibration_startle_all,1.392e-05,5.0,baseline
92,diff_mean_speed_vibration_startle_all,0.00367023,5.0,baseline
93,diff_mean_speed_vibration_startle_all,0.00228781,5.0,baseline
94,diff_mean_speed_vibration_startle_all,0.00020688,5.0,baseline
95,diff_mean_speed_vibration_startle_all,-2.091e-05,5.0,baseline
96,diff_mean_speed_vibration_startle_all,0.00153343,5.0,baseline
97,diff_mean_speed_vibration_startle_all,0.00516056,5.0,baseline
98,diff_mean_speed_vibration_startle_all,-0.00071365,5.0,baseline
99,diff_mean_speed_vibration_startle_all,0.00043978,5.0,baseline
100,diff_mean_speed_vibration_startle_all,0.00298639,5.0,baseline
81,avg_latency_mean_speed_vibration_startle_all,0.57992415,5.0,baseline
82,avg_latency_mean_speed_vibration_startle_all,0.45327405,5.0,baseline
83,avg_latency_mean_speed_vibration_startle_all,0.62991761,5.0,baseline
84,avg_latency_mean_speed_vibration_startle_all,0.70990714,5.0,baseline
85,avg_latency_mean_speed_vibration_startle_all,0.58992284,5.0,baseline
86,avg_latency_mean_speed_vibration_startle_all,0.5132662,5.0,baseline
87,avg_latency_mean_speed_vibration_startle_all,0.44327535,5.0,baseline
88,avg_latency_mean_speed_vibration_startle_all,0.52659779,5.0,baseline
89,avg_latency_mean_speed_vibration_startle_all,0.43994246,5.0,baseline
90,avg_latency_mean_speed_vibration_startle_all,0.48993592,5.0,baseline
91,avg_latency_mean_speed_vibration_startle_all,0.45660694,5.0,baseline
92,avg_latency_mean_speed_vibration_startle_all,0.42661087,5.0,baseline
93,avg_latency_mean_speed_vibration_startle_all,0.45660694,5.0,baseline
94,avg_latency_mean_speed_vibration_startle_all,0.49993461,5.0,baseline
95,avg_latency_mean_speed_vibration_startle_all,0.40661348,5.0,baseline
96,avg_latency_mean_speed_vibration_startle_all,0.33662264,5.0,baseline
97,avg_latency_mean_speed_vibration_startle_all,0.52993069,5.0,baseline
98,avg_latency_mean_speed_vibration_startle_all,0.54992807,5.0,baseline
99,avg_latency_mean_speed_vibration_startle_all,0.55326097,5.0,baseline
100,avg_latency_mean_speed_vibration_startle_all,0.60658732,5.0,baseline
101,thigmotaxis_mean_distance_light_epoch_1,0.00599587,50.0,baseline
101,thigmotaxis_mean_distance_light_epoch_2,0.00667119,50.0,baseline
101,thigmotaxis_mean_distance_light_epoch_3,0.00646162,50.0,baseline
102,thigmotaxis_mean_distance_light_epoch_1,0.00348165,50.0,baseline
102,thigmotaxis_mean_distance_light_epoch_2,0.00569872,50.0,baseline
102,thigmotaxis_mean_distance_light_epoch_3,0.00712246,50.0,baseline
103,thigmotaxis_mean_distance_light_epoch_1,0.00501925,50.0,baseline
103,thigmotaxis_mean_distance_light_epoch_2,0.0048752,50.0,baseline
103,thigmotaxis_mean_distance_light_epoch_3,0.00679565,50.0,baseline
104,thigmotaxis_mean_distance_light_epoch_1,0.00673622,50.0,baseline
104,thigmotaxis_mean_distance_light_epoch_2,0.00690821,50.0,baseline
104,thigmotaxis_mean_distance_light_epoch_3,0.00700716,50.0,baseline
105,thigmotaxis_mean_distance_light_epoch_1,0.00599437,50.0,baseline
105,thigmotaxis_mean_distance_light_epoch_2,0.00716398,50.0,baseline
105,thigmotaxis_mean_distance_light_epoch_3,0.00647368,50.0,baseline
106,thigmotaxis_mean_distance_light_epoch_1,0.00638959,50.0,baseline
106,thigmotaxis_mean_distance_light_epoch_2,0.00686682,50.0,baseline
106,thigmotaxis_mean_distance_light_epoch_3,0.00298191,50.0,baseline
107,thigmotaxis_mean_distance_light_epoch_1,0.00563324,50.0,baseline
107,thigmotaxis_mean_distance_light_epoch_2,0.00727083,50.0,baseline
107,thigmotaxis_mean_distance_light_epoch_3,0.00563732,50.0,baseline
108,thigmotaxis_mean_distance_light_epoch_1,0.00546083,50.0,baseline
108,thigmotaxis_mean_distance_light_epoch_2,0.00528211,50.0,baseline
108,thigmotaxis_mean_distance_light_epoch_3,0.00506374,50.0,baseline
109,thigmotaxis_mean_distance_light_epoch_1,0.00464037,50.0,baseline
109,thigmotaxis_mean_distance_light_epoch_2,0.0068792,50.0,baseline
109,thigmotaxis_mean_distance_light_epoch_3,0.00724686,50.0,baseline
110,thigmotaxis_mean_distance_light_epoch_1,0.00547758,50.0,baseline
110,thigmotaxis_mean_distance_light_epoch_2,0.00408749,50.0,baseline
110,thigmotaxis_mean_distance_light_epoch_3,0.00672166,50.0,baseline
111,thigmotaxis_mean_distance_light_epoch_1,0.00648682,50.0,baseline
111,thigmotaxis_mean_distance_light_epoch_2,0.0058822,50.0,baseline
111,thigmotaxis_mean_distance_light_epoch_3,0.00446898,50.0,baseline
112,thigmotaxis_mean_distance_light_epoch_1,0.0063092,50.0,baseline
112,thigmotaxis_mean_distance_light_epoch_2,0.00716988,50.0,baseline
112,thigmotaxis_mean_distance_light_epoch_3,0.00583229,50.0,baseline
113,thigmotaxis_mean_distance_light_epoch_1,0.00529078,50.0,baseline
113,thigmotaxis_mean_distance_light_epoch_2,0.00596766,50.0,baseline
113,thigmotaxis_mean_distance_light_epoch_3,0.00588792,50.0,baseline
114,thigmotaxis_mean_distance_light_epoch_1,0.00344376,50.0,baseline
114,thigmotaxis_mean_distance_light_epoch_2,0.00706419,50.0,baseline
114,thigmotaxis_mean_distance_light_epoch_3,0.00702393,50.0,baseline
115,thigmotaxis_mean_distance_light_epoch_1,0.00624349,50.0,baseline
115,thigmotaxis_mean_distance_light_epoch_2,0.00672143,50.0,baseline
115,thigmotaxis_mean_distance_light_epoch_3,0.00660267,50.0,baseline
116,thigmotaxis_mean_distance_light_epoch_1,0.00632842,50.0,baseline
116,thigmotaxis_mean_distance_light_epoch_2,0.00214997,50.0,baseline
116,thigmotaxis_mean_distance_light_epoch_3,0.0052573,50.0,baseline
117,thigmotaxis_mean_distance_light_epoch_1,0.00654325,50.0,baseline
117,thigmotaxis_mean_distance_light_epoch_2,0.00698253,50.0,baseline
117,thigmotaxis_mean_distance_light_epoch_3,0.00705619,50.0,baseline
118,thigmotaxis_mean_distance_light_epoch_1,0.00690465,50.0,baseline
118,thigmotaxis_mean_distance_light_epoch_2,0.00536381,50.0,baseline
118,thigmotaxis_mean_distance_light_epoch_3,0.00502269,50.0,baseline
119,thigmotaxis_mean_distance_light_epoch_1,0.00645578,50.0,baseline
119,thigmotaxis_mean_distance_light_epoch_2,0.00492818,50.0,baseline
119,thigmotaxis_mean_distance_light_epoch_3,0.00482288,50.0,baseline
120,thigmotaxis_mean_distance_light_epoch_1,0.00645001,50.0,baseline
120,thigmotaxis_mean_distance_light_epoch_2,0.00360977,50.0,baseline
120,thigmotaxis_mean_distance_light_epoch_3,0.00201353,50.0,baseline
101,thigmotaxis_total_time_light_epoch_1,284.86274078,50.0,baseline
101,thigmotaxis_total_time_light_epoch_2,280.79660595,50.0,baseline
101,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
102,thigmotaxis_total_time_light_epoch_1,23.16363693,50.0,baseline
102,thigmotaxis_total_time_light_epoch_2,182.80942239,50.0,baseline
102,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
103,thigmotaxis_total_time_light_epoch_1,154.64643936,50.0,baseline
103,thigmotaxis_total_time_light_epoch_2,0.0,50.0,baseline
103,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
104,thigmotaxis_total_time_light_epoch_1,268.66485941,50.0,baseline
104,thigmotaxis_total_time_light_epoch_2,278.93018341,50.0,baseline
104,thigmotaxis_total_time_light_epoch_3,281.6298303,50.0,baseline
105,thigmotaxis_total_time_light_epoch_1,244.53468224,50.0,baseline
105,thigmotaxis_total_time_light_epoch_2,284.79608283,50.0,baseline
105,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
106,thigmotaxis_total_time_light_epoch_1,245.26791967,50.0,baseline
106,thigmotaxis_total_time_light_epoch_2,284.79608283,50.0,baseline
106,thigmotaxis_total_time_light_epoch_3,3.83283201,50.0,baseline
107,thigmotaxis_total_time_light_epoch_1,167.81138409,50.0,baseline
107,thigmotaxis_total_time_light_epoch_2,267.09839764,50.0,baseline
107,thigmotaxis_total_time_light_epoch_3,190.97502102,50.0,baseline
108,thigmotaxis_total_time_light_epoch_1,184.47587109,50.0,baseline
108,thigmotaxis_total_time_light_epoch_2,91.28805979,50.0,baseline
108,thigmotaxis_total_time_light_epoch_3,47.22715616,50.0,baseline
109,thigmotaxis_total_time_light_epoch_1,96.08743204,50.0,baseline
109,thigmotaxis_total_time_light_epoch_2,270.69792683,50.0,baseline
109,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
110,thigmotaxis_total_time_light_epoch_1,267.43168738,50.0,baseline
110,thigmotaxis_total_time_light_epoch_2,141.31484976,50.0,baseline
110,thigmotaxis_total_time_light_epoch_3,278.06363008,50.0,baseline
111,thigmotaxis_total_time_light_epoch_1,244.03474763,50.0,baseline
111,thigmotaxis_total_time_light_epoch_2,171.81086097,50.0,baseline
111,thigmotaxis_total_time_light_epoch_3,0.0,50.0,baseline
112,thigmotaxis_total_time_light_epoch_1,284.86274078,50.0,baseline
112,thigmotaxis_total_time_light_epoch_2,284.79608283,50.0,baseline
112,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
113,thigmotaxis_total_time_light_epoch_1,230.70315803,50.0,baseline
113,thigmotaxis_total_time_light_epoch_2,284.79608283,50.0,baseline
113,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
114,thigmotaxis_total_time_light_epoch_1,0.0,50.0,baseline
114,thigmotaxis_total_time_light_epoch_2,284.79608283,50.0,baseline
114,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
115,thigmotaxis_total_time_light_epoch_1,241.86836432,50.0,baseline
115,thigmotaxis_total_time_light_epoch_2,257.99958773,50.0,baseline
115,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
116,thigmotaxis_total_time_light_epoch_1,284.86274078,50.0,baseline
116,thigmotaxis_total_time_light_epoch_2,0.0,50.0,baseline
116,thigmotaxis_total_time_light_epoch_3,4.49941149,50.0,baseline
117,thigmotaxis_total_time_light_epoch_1,283.12963413,50.0,baseline
117,thigmotaxis_total_time_light_epoch_2,279.8300657,50.0,baseline
117,thigmotaxis_total_time_light_epoch_3,284.72942488,50.0,baseline
118,thigmotaxis_total_time_light_epoch_1,284.86274078,50.0,baseline
118,thigmotaxis_total_time_light_epoch_2,114.11840698,50.0,baseline
118,thigmotaxis_total_time_light_epoch_3,94.95424693,50.0,baseline
119,thigmotaxis_total_time_light_epoch_1,272.5310204,50.0,baseline
119,thigmotaxis_total_time_light_epoch_2,146.74747252,50.0,baseline
119,thigmotaxis_total_time_light_epoch_3,120.25093819,50.0,baseline
120,thigmotaxis_total_time_light_epoch_1,261.6324459,50.0,baseline
120,thigmotaxis_total_time_light_epoch_2,0.0,50.0,baseline
120,thigmotaxis_total_time_light_epoch_3,0.0,50.0,baseline
101,thigmotaxis_total_distance_light_epoch_1,0.19870797,50.0,baseline
101,thigmotaxis_total_distance_light_epoch_2,0.23734372,50.0,baseline
101,thigmotaxis_total_distance_light_epoch_3,0.16617072,50.0,baseline
102,thigmotaxis_total_distance_light_epoch_1,0.01319775,50.0,baseline
102,thigmotaxis_total_distance_light_epoch_2,0.21666048,50.0,baseline
102,thigmotaxis_total_distance_light_epoch_3,0.21158677,50.0,baseline
103,thigmotaxis_total_distance_light_epoch_1,0.10339112,50.0,baseline
103,thigmotaxis_total_distance_light_epoch_2,0.0,50.0,baseline
103,thigmotaxis_total_distance_light_epoch_3,0.19899805,50.0,baseline
104,thigmotaxis_total_distance_light_epoch_1,0.58964606,50.0,baseline
104,thigmotaxis_total_distance_light_epoch_2,0.32666997,50.0,baseline
104,thigmotaxis_total_distance_light_epoch_3,0.46207829,50.0,baseline
105,thigmotaxis_total_distance_light_epoch_1,0.21987105,50.0,baseline
105,thigmotaxis_total_distance_light_epoch_2,0.16814801,50.0,baseline
105,thigmotaxis_total_distance_light_epoch_3,0.15468073,50.0,baseline
106,thigmotaxis_total_distance_light_epoch_1,0.38463146,50.0,baseline
106,thigmotaxis_total_distance_light_epoch_2,0.24299656,50.0,baseline
106,thigmotaxis_total_distance_light_epoch_3,0.00533241,50.0,baseline
107,thigmotaxis_total_distance_light_epoch_1,0.25664543,50.0,baseline
107,thigmotaxis_total_distance_light_epoch_2,0.25149146,50.0,baseline
107,thigmotaxis_total_distance_light_epoch_3,0.25102592,50.0,baseline
108,thigmotaxis_total_distance_light_epoch_1,0.5503144,50.0,baseline
108,thigmotaxis_total_distance_light_epoch_2,0.1186197,50.0,baseline
108,thigmotaxis_total_distance_light_epoch_3,0.03705351,50.0,baseline
109,thigmotaxis_total_distance_light_epoch_1,0.06996043,50.0,baseline
109,thigmotaxis_total_distance_light_epoch_2,0.22004069,50.0,baseline
109,thigmotaxis_total_distance_light_epoch_3,0.18135075,50.0,baseline
110,thigmotaxis_total_distance_light_epoch_1,0.30469044,50.0,baseline
110,thigmotaxis_total_distance_light_epoch_2,0.10127164,50.0,baseline
110,thigmotaxis_total_distance_light_epoch_3,0.23506162,50.0,baseline
111,thigmotaxis_total_distance_light_epoch_1,0.20613619,50.0,baseline
111,thigmotaxis_total_distance_light_epoch_2,0.35437021,50.0,baseline
111,thigmotaxis_total_distance_light_epoch_3,0.0,50.0,baseline
112,thigmotaxis_total_distance_light_epoch_1,0.16959353,50.0,baseline
112,thigmotaxis_total_distance_light_epoch_2,0.20671191,50.0,baseline
112,thigmotaxis_total_distance_light_epoch_3,0.16759501,50.0,baseline
113,thigmotaxis_total_distance_light_epoch_1,0.185518,50.0,baseline
113,thigmotaxis_total_distance_light_epoch_2,0.19652142,50.0,baseline
113,thigmotaxis_total_distance_light_epoch_3,0.17051845,50.0,baseline
114,thigmotaxis_total_distance_light_epoch_1,0.0,50.0,baseline
114,thigmotaxis_total_distance_light_epoch_2,0.17745219,50.0,baseline
114,thigmotaxis_total_distance_light_epoch_3,0.20179033,50.0,baseline
115,thigmotaxis_total_distance_light_epoch_1,0.19356876,50.0,baseline
115,thigmotaxis_total_distance_light_epoch_2,0.2077083,50.0,baseline
115,thigmotaxis_total_distance_light_epoch_3,0.19455598,50.0,baseline
116,thigmotaxis_total_distance_light_epoch_1,0.18601732,50.0,baseline
116,thigmotaxis_total_distance_light_epoch_2,0.0,50.0,baseline
116,thigmotaxis_total_distance_light_epoch_3,0.00405747,50.0,baseline
117,thigmotaxis_total_distance_light_epoch_1,0.20080459,50.0,baseline
117,thigmotaxis_total_distance_light_epoch_2,0.19705329,50.0,baseline
117,thigmotaxis_total_distance_light_epoch_3,0.19060324,50.0,baseline
118,thigmotaxis_total_distance_light_epoch_1,0.16335753,50.0,baseline
118,thigmotaxis_total_distance_light_epoch_2,0.11240032,50.0,baseline
118,thigmotaxis_total_distance_light_epoch_3,0.05838756,50.0,baseline
119,thigmotaxis_total_distance_light_epoch_1,0.25505508,50.0,baseline
119,thigmotaxis_total_distance_light_epoch_2,0.1710998,50.0,baseline
119,thigmotaxis_total_distance_light_epoch_3,0.13877295,50.0,baseline
120,thigmotaxis_total_distance_light_epoch_1,0.22307662,50.0,baseline
120,thigmotaxis_total_distance_light_epoch_2,0.0,50.0,baseline
120,thigmotaxis_total_distance_light_epoch_3,0.0,50.0,baseline
101,thigmotaxis_percent_time_light_epoch_1,99.95183887,50.0,baseline
101,thigmotaxis_percent_time_light_epoch_2,98.52512489,50.0,baseline
101,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
102,thigmotaxis_percent_time_light_epoch_1,8.12759191,50.0,baseline
102,thigmotaxis_percent_time_light_epoch_2,64.14365698,50.0,baseline
102,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
103,thigmotaxis_percent_time_light_epoch_1,54.26190855,50.0,baseline
103,thigmotaxis_percent_time_light_epoch_2,0.0,50.0,baseline
103,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
104,thigmotaxis_percent_time_light_epoch_1,94.26837172,50.0,baseline
104,thigmotaxis_percent_time_light_epoch_2,97.87023979,50.0,baseline
104,thigmotaxis_percent_time_light_epoch_3,98.81748432,50.0,baseline
105,thigmotaxis_percent_time_light_epoch_1,85.80164289,50.0,baseline
105,thigmotaxis_percent_time_light_epoch_2,99.92845012,50.0,baseline
105,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
106,thigmotaxis_percent_time_light_epoch_1,86.05891918,50.0,baseline
106,thigmotaxis_percent_time_light_epoch_2,99.92845012,50.0,baseline
106,thigmotaxis_percent_time_light_epoch_3,1.34485334,50.0,baseline
107,thigmotaxis_percent_time_light_epoch_1,58.8811874,50.0,baseline
107,thigmotaxis_percent_time_light_epoch_2,93.71873601,50.0,baseline
107,thigmotaxis_percent_time_light_epoch_3,67.00877931,50.0,baseline
108,thigmotaxis_percent_time_light_epoch_1,64.72837582,50.0,baseline
108,thigmotaxis_percent_time_light_epoch_2,32.03089817,50.0,baseline
108,thigmotaxis_percent_time_light_epoch_3,16.57093199,50.0,baseline
109,thigmotaxis_percent_time_light_epoch_1,33.71488844,50.0,baseline
109,thigmotaxis_percent_time_light_epoch_2,94.98172871,50.0,baseline
109,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
110,thigmotaxis_percent_time_light_epoch_1,93.83567978,50.0,baseline
110,thigmotaxis_percent_time_light_epoch_2,49.58415781,50.0,baseline
110,thigmotaxis_percent_time_light_epoch_3,97.56618599,50.0,baseline
111,thigmotaxis_percent_time_light_epoch_1,85.62622724,50.0,baseline
111,thigmotaxis_percent_time_light_epoch_2,60.28451262,50.0,baseline
111,thigmotaxis_percent_time_light_epoch_3,0.0,50.0,baseline
112,thigmotaxis_percent_time_light_epoch_1,99.95183887,50.0,baseline
112,thigmotaxis_percent_time_light_epoch_2,99.92845012,50.0,baseline
112,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
113,thigmotaxis_percent_time_light_epoch_1,80.9484765,50.0,baseline
113,thigmotaxis_percent_time_light_epoch_2,99.92845012,50.0,baseline
113,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
114,thigmotaxis_percent_time_light_epoch_1,0.0,50.0,baseline
114,thigmotaxis_percent_time_light_epoch_2,99.92845012,50.0,baseline
114,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
115,thigmotaxis_percent_time_light_epoch_1,84.86609274,50.0,baseline
115,thigmotaxis_percent_time_light_epoch_2,90.52617113,50.0,baseline
115,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
116,thigmotaxis_percent_time_light_epoch_1,99.95183887,50.0,baseline
116,thigmotaxis_percent_time_light_epoch_2,0.0,50.0,baseline
116,thigmotaxis_percent_time_light_epoch_3,1.57874087,50.0,baseline
117,thigmotaxis_percent_time_light_epoch_1,99.34373127,50.0,baseline
117,thigmotaxis_percent_time_light_epoch_2,98.18598797,50.0,baseline
117,thigmotaxis_percent_time_light_epoch_3,99.90506136,50.0,baseline
118,thigmotaxis_percent_time_light_epoch_1,99.95183887,50.0,baseline
118,thigmotaxis_percent_time_light_epoch_2,40.04154631,50.0,baseline
118,thigmotaxis_percent_time_light_epoch_3,33.31727962,50.0,baseline
119,thigmotaxis_percent_time_light_epoch_1,95.62491944,50.0,baseline
119,thigmotaxis_percent_time_light_epoch_2,51.49034124,50.0,baseline
119,thigmotaxis_percent_time_light_epoch_3,42.19331165,50.0,baseline
120,thigmotaxis_percent_time_light_epoch_1,91.80085821,50.0,baseline
120,thigmotaxis_percent_time_light_epoch_2,0.0,50.0,baseline
120,thigmotaxis_percent_time_light_epoch_3,0.0,50.0,baseline
101,thigmotaxis_percent_distance_light_epoch_1,100.0,50.0,baseline
101,thigmotaxis_percent_distance_light_epoch_2,91.4339678,50.0,baseline
101,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
102,thigmotaxis_percent_distance_light_epoch_1,7.16167922,50.0,baseline
102,thigmotaxis_percent_distance_light_epoch_2,68.29281964,50.0,baseline
102,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
103,thigmotaxis_percent_distance_light_epoch_1,55.7213277,50.0,baseline
103,thigmotaxis_percent_distance_light_epoch_2,0.0,50.0,baseline
103,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
104,thigmotaxis_percent_distance_light_epoch_1,93.57222221,50.0,baseline
104,thigmotaxis_percent_distance_light_epoch_2,97.65853555,50.0,baseline
104,thigmotaxis_percent_distance_light_epoch_3,97.87741219,50.0,baseline
105,thigmotaxis_percent_distance_light_epoch_1,77.44217199,50.0,baseline
105,thigmotaxis_percent_distance_light_epoch_2,100.0,50.0,baseline
105,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
106,thigmotaxis_percent_distance_light_epoch_1,89.9322908,50.0,baseline
106,thigmotaxis_percent_distance_light_epoch_2,100.0,50.0,baseline
106,thigmotaxis_percent_distance_light_epoch_3,2.53001859,50.0,baseline
107,thigmotaxis_percent_distance_light_epoch_1,70.50042784,50.0,baseline
107,thigmotaxis_percent_distance_light_epoch_2,88.54719446,50.0,baseline
107,thigmotaxis_percent_distance_light_epoch_3,59.91416569,50.0,baseline
108,thigmotaxis_percent_distance_light_epoch_1,62.38609688,50.0,baseline
108,thigmotaxis_percent_distance_light_epoch_2,45.2121073,50.0,baseline
108,thigmotaxis_percent_distance_light_epoch_3,17.71938523,50.0,baseline
109,thigmotaxis_percent_distance_light_epoch_1,35.76067951,50.0,baseline
109,thigmotaxis_percent_distance_light_epoch_2,92.95392514,50.0,baseline
109,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
110,thigmotaxis_percent_distance_light_epoch_1,92.21009972,50.0,baseline
110,thigmotaxis_percent_distance_light_epoch_2,49.39895856,50.0,baseline
110,thigmotaxis_percent_distance_light_epoch_3,95.13994964,50.0,baseline
111,thigmotaxis_percent_distance_light_epoch_1,75.1422039,50.0,baseline
111,thigmotaxis_percent_distance_light_epoch_2,77.88315317,50.0,baseline
111,thigmotaxis_percent_distance_light_epoch_3,0.0,50.0,baseline
112,thigmotaxis_percent_distance_light_epoch_1,100.0,50.0,baseline
112,thigmotaxis_percent_distance_light_epoch_2,100.0,50.0,baseline
112,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
113,thigmotaxis_percent_distance_light_epoch_1,81.1093203,50.0,baseline
113,thigmotaxis_percent_distance_light_epoch_2,100.0,50.0,baseline
113,thigmotaxis_percent_distance_light_epoch_3,100.0,50.0,baseline
