fish,metric,y,dose,condition
90,avg_latency_sum_distance_dark_startle_rep_2,0.49326881,5.0,recovery
91,avg_latency_sum_distance_dark_startle_rep_1,0.47993722,5.0,recovery
91,avg_latency_sum_distance_dark_startle_rep_2,0.70657425,5.0,recovery
92,avg_latency_sum_distance_dark_startle_rep_1,0.41994507,5.0,recovery
92,avg_latency_sum_distance_dark_startle_rep_2,0.78656378,5.0,recovery
95,avg_latency_sum_distance_dark_startle_rep_1,0.48660302,5.0,recovery
95,avg_latency_sum_distance_dark_startle_rep_2,0.28662918,5.0,recovery
96,avg_latency_sum_distance_dark_startle_rep_1,0.74656902,5.0,recovery
96,avg_latency_sum_distance_dark_startle_rep_2,0.60658733,5.0,recovery
97,avg_latency_sum_distance_dark_startle_rep_1,0.49326881,5.0,recovery
97,avg_latency_sum_distance_dark_startle_rep_2,0.54659517,5.0,recovery
98,avg_latency_sum_distance_dark_startle_rep_1,0.59325574,5.0,recovery
98,avg_latency_sum_distance_dark_startle_rep_2,0.33328974,5.0,recovery
99,avg_latency_sum_distance_dark_startle_rep_1,0.75323481,5.0,recovery
99,avg_latency_sum_distance_dark_startle_rep_2,0.70657425,5.0,recovery
81,sum_distance_dark_startle_all,0.01556108,5.0,recovery
82,sum_distance_dark_startle_all,0.00948895,5.0,recovery
83,sum_distance_dark_startle_all,0.03342311,5.0,recovery
84,sum_distance_dark_startle_all,0.01156383,5.0,recovery
85,sum_distance_dark_startle_all,0.04218,5.0,recovery
87,sum_distance_dark_startle_all,0.01477818,5.0,recovery
89,sum_distance_dark_startle_all,0.01426452,5.0,recovery
90,sum_distance_dark_startle_all,0.00886402,5.0,recovery
91,sum_distance_dark_startle_all,0.01446464,5.0,recovery
92,sum_distance_dark_startle_all,0.03454242,5.0,recovery
95,sum_distance_dark_startle_all,0.0203206,5.0,recovery
96,sum_distance_dark_startle_all,0.03488985,5.0,recovery
97,sum_distance_dark_startle_all,0.00787199,5.0,recovery
98,sum_distance_dark_startle_all,0.00630627,5.0,recovery
99,sum_distance_dark_startle_all,0.03269842,5.0,recovery
81,diff_sum_distance_dark_startle_all,-0.00303397,5.0,recovery
82,diff_sum_distance_dark_startle_all,0.00027749,5.0,recovery
83,diff_sum_distance_dark_startle_all,0.00307087,5.0,recovery
84,diff_sum_distance_dark_startle_all,0.00102633,5.0,recovery
85,diff_sum_distance_dark_startle_all,0.00452092,5.0,recovery
87,diff_sum_distance_dark_startle_all,0.0015075,5.0,recovery
89,diff_sum_distance_dark_startle_all,0.00177641,5.0,recovery
90,diff_sum_distance_dark_startle_all,-7.244e-05,5.0,recovery
91,diff_sum_distance_dark_startle_all,-0.00096786,5.0,recovery
92,diff_sum_distance_dark_startle_all,0.00377985,5.0,recovery
95,diff_sum_distance_dark_startle_all,5.054e-05,5.0,recovery
96,diff_sum_distance_dark_startle_all,0.00318323,5.0,recovery
97,diff_sum_distance_dark_startle_all,-1.463e-05,5.0,recovery
98,diff_sum_distance_dark_startle_all,-4.695e-05,5.0,recovery
99,diff_sum_distance_dark_startle_all,0.00283512,5.0,recovery
81,avg_latency_sum_distance_dark_startle_all,0.6332505,5.0,recovery
82,avg_latency_sum_distance_dark_startle_all,0.51993199,5.0,recovery
83,avg_latency_sum_distance_dark_startle_all,0.49993461,5.0,recovery
84,avg_latency_sum_distance_dark_startle_all,0.42661087,5.0,recovery
85,avg_latency_sum_distance_dark_startle_all,0.45993984,5.0,recovery
87,avg_latency_sum_distance_dark_startle_all,0.47660433,5.0,recovery
89,avg_latency_sum_distance_dark_startle_all,0.45993984,5.0,recovery
90,avg_latency_sum_distance_dark_startle_all,0.46660563,5.0,recovery
91,avg_latency_sum_distance_dark_startle_all,0.59325574,5.0,recovery
92,avg_latency_sum_distance_dark_startle_all,0.60325443,5.0,recovery
95,avg_latency_sum_distance_dark_startle_all,0.3866161,5.0,recovery
96,avg_latency_sum_distance_dark_startle_all,0.67657817,5.0,recovery
97,avg_latency_sum_distance_dark_startle_all,0.51993199,5.0,recovery
98,avg_latency_sum_distance_dark_startle_all,0.46327274,5.0,recovery
99,avg_latency_sum_distance_dark_startle_all,0.72990453,5.0,recovery
81,max_distance_vibration_startle_rep_1,0.00118586,5.0,recovery
81,max_distance_vibration_startle_rep_2,9.622e-05,5.0,recovery
82,max_distance_vibration_startle_rep_1,7.303e-05,5.0,recovery
82,max_distance_vibration_startle_rep_2,7.209e-05,5.0,recovery
83,max_distance_vibration_startle_rep_1,0.00038299,5.0,recovery
83,max_distance_vibration_startle_rep_2,0.00066108,5.0,recovery
84,max_distance_vibration_startle_rep_1,0.00026071,5.0,recovery
84,max_distance_vibration_startle_rep_2,0.0004902,5.0,recovery
85,max_distance_vibration_startle_rep_1,0.00015763,5.0,recovery
85,max_distance_vibration_startle_rep_2,9.619e-05,5.0,recovery
87,max_distance_vibration_startle_rep_1,0.00094657,5.0,recovery
87,max_distance_vibration_startle_rep_2,0.00076598,5.0,recovery
89,max_distance_vibration_startle_rep_1,0.00014876,5.0,recovery
89,max_distance_vibration_startle_rep_2,8.448e-05,5.0,recovery
90,max_distance_vibration_startle_rep_1,8.175e-05,5.0,recovery
90,max_distance_vibration_startle_rep_2,9.705e-05,5.0,recovery
91,max_distance_vibration_startle_rep_1,0.00011845,5.0,recovery
91,max_distance_vibration_startle_rep_2,8.811e-05,5.0,recovery
92,max_distance_vibration_startle_rep_1,0.00064381,5.0,recovery
92,max_distance_vibration_startle_rep_2,0.00039961,5.0,recovery
95,max_distance_vibration_startle_rep_1,0.00147157,5.0,recovery
95,max_distance_vibration_startle_rep_2,0.00101012,5.0,recovery
96,max_distance_vibration_startle_rep_1,0.00049451,5.0,recovery
96,max_distance_vibration_startle_rep_2,0.00012716,5.0,recovery
97,max_distance_vibration_startle_rep_1,7.417e-05,5.0,recovery
97,max_distance_vibration_startle_rep_2,5.935e-05,5.0,recovery
98,max_distance_vibration_startle_rep_1,0.00225257,5.0,recovery
98,max_distance_vibration_startle_rep_2,0.00014367,5.0,recovery
99,max_distance_vibration_startle_rep_1,0.00097639,5.0,recovery
99,max_distance_vibration_startle_rep_2,0.00101812,5.0,recovery
81,diff_max_distance_vibration_startle_rep_1,0.00015603,5.0,recovery
81,diff_max_distance_vibration_startle_rep_2,3.303e-05,5.0,recovery
82,diff_max_distance_vibration_startle_rep_1,2.3e-07,5.0,recovery
82,diff_max_distance_vibration_startle_rep_2,-3.399e-05,5.0,recovery
83,diff_max_distance_vibration_startle_rep_1,-1.672e-05,5.0,recovery
83,diff_max_distance_vibration_startle_rep_2,0.00018099,5.0,recovery
84,diff_max_distance_vibration_startle_rep_1,0.00019168,5.0,recovery
84,diff_max_distance_vibration_startle_rep_2,0.00035428,5.0,recovery
85,diff_max_distance_vibration_startle_rep_1,1.932e-05,5.0,recovery
85,diff_max_distance_vibration_startle_rep_2,1.961e-05,5.0,recovery
87,diff_max_distance_vibration_startle_rep_1,0.00031538,5.0,recovery
87,diff_max_distance_vibration_startle_rep_2,0.00043065,5.0,recovery
89,diff_max_distance_vibration_startle_rep_1,-6.43e-06,5.0,recovery
89,diff_max_distance_vibration_startle_rep_2,-3.06e-06,5.0,recovery
90,diff_max_distance_vibration_startle_rep_1,3.778e-05,5.0,recovery
90,diff_max_distance_vibration_startle_rep_2,2.802e-05,5.0,recovery
91,diff_max_distance_vibration_startle_rep_1,1.105e-05,5.0,recovery
91,diff_max_distance_vibration_startle_rep_2,-8.2e-07,5.0,recovery
92,diff_max_distance_vibration_startle_rep_1,0.00042391,5.0,recovery
92,diff_max_distance_vibration_startle_rep_2,-0.00024667,5.0,recovery
95,diff_max_distance_vibration_startle_rep_1,0.00013545,5.0,recovery
95,diff_max_distance_vibration_startle_rep_2,0.00027082,5.0,recovery
96,diff_max_distance_vibration_startle_rep_1,0.00043514,5.0,recovery
96,diff_max_distance_vibration_startle_rep_2,3.57e-06,5.0,recovery
97,diff_max_distance_vibration_startle_rep_1,2.298e-05,5.0,recovery
97,diff_max_distance_vibration_startle_rep_2,-1.49e-05,5.0,recovery
98,diff_max_distance_vibration_startle_rep_1,0.0014457,5.0,recovery
98,diff_max_distance_vibration_startle_rep_2,3.555e-05,5.0,recovery
99,diff_max_distance_vibration_startle_rep_1,-0.00046522,5.0,recovery
99,diff_max_distance_vibration_startle_rep_2,0.00062926,5.0,recovery
81,avg_latency_max_distance_vibration_startle_rep_1,0.41994507,5.0,recovery
81,avg_latency_max_distance_vibration_startle_rep_2,0.53992938,5.0,recovery
82,avg_latency_max_distance_vibration_startle_rep_1,0.58658994,5.0,recovery
82,avg_latency_max_distance_vibration_startle_rep_2,0.34662133,5.0,recovery
83,avg_latency_max_distance_vibration_startle_rep_1,0.49326881,5.0,recovery
83,avg_latency_max_distance_vibration_startle_rep_2,0.3799503,5.0,recovery
84,avg_latency_max_distance_vibration_startle_rep_1,0.57992415,5.0,recovery
84,avg_latency_max_distance_vibration_startle_rep_2,0.6399163,5.0,recovery
85,avg_latency_max_distance_vibration_startle_rep_1,0.54659517,5.0,recovery
85,avg_latency_max_distance_vibration_startle_rep_2,0.59992153,5.0,recovery
87,avg_latency_max_distance_vibration_startle_rep_1,0.39328189,5.0,recovery
87,avg_latency_max_distance_vibration_startle_rep_2,0.59325574,5.0,recovery
89,avg_latency_max_distance_vibration_startle_rep_1,0.73323743,5.0,recovery
89,avg_latency_max_distance_vibration_startle_rep_2,0.26663179,5.0,recovery
90,avg_latency_max_distance_vibration_startle_rep_1,0.29329497,5.0,recovery
90,avg_latency_max_distance_vibration_startle_rep_2,0.34662133,5.0,recovery
91,avg_latency_max_distance_vibration_startle_rep_1,0.29996077,5.0,recovery
91,avg_latency_max_distance_vibration_startle_rep_2,0.51993199,5.0,recovery
92,avg_latency_max_distance_vibration_startle_rep_1,0.53326358,5.0,recovery
92,avg_latency_max_distance_vibration_startle_rep_2,0.20663964,5.0,recovery
95,avg_latency_max_distance_vibration_startle_rep_1,0.55992676,5.0,recovery
95,avg_latency_max_distance_vibration_startle_rep_2,0.53992938,5.0,recovery
96,avg_latency_max_distance_vibration_startle_rep_1,0.55992676,5.0,recovery
96,avg_latency_max_distance_vibration_startle_rep_2,0.60658733,5.0,recovery
97,avg_latency_max_distance_vibration_startle_rep_1,0.41994507,5.0,recovery
97,avg_latency_max_distance_vibration_startle_rep_2,0.43994246,5.0,recovery
98,avg_latency_max_distance_vibration_startle_rep_1,0.57325835,5.0,recovery
98,avg_latency_max_distance_vibration_startle_rep_2,0.60658733,5.0,recovery
99,avg_latency_max_distance_vibration_startle_rep_1,0.48660302,5.0,recovery
99,avg_latency_max_distance_vibration_startle_rep_2,0.7665664,5.0,recovery
81,max_distance_vibration_startle_all,0.00118586,5.0,recovery
82,max_distance_vibration_startle_all,7.303e-05,5.0,recovery
83,max_distance_vibration_startle_all,0.00066108,5.0,recovery
84,max_distance_vibration_startle_all,0.0004902,5.0,recovery
85,max_distance_vibration_startle_all,0.00015763,5.0,recovery
87,max_distance_vibration_startle_all,0.00094657,5.0,recovery
89,max_distance_vibration_startle_all,0.00014876,5.0,recovery
90,max_distance_vibration_startle_all,9.705e-05,5.0,recovery
91,max_distance_vibration_startle_all,0.00011845,5.0,recovery
92,max_distance_vibration_startle_all,0.00064381,5.0,recovery
95,max_distance_vibration_startle_all,0.00147157,5.0,recovery
96,max_distance_vibration_startle_all,0.00049451,5.0,recovery
97,max_distance_vibration_startle_all,7.417e-05,5.0,recovery
98,max_distance_vibration_startle_all,0.00225257,5.0,recovery
99,max_distance_vibration_startle_all,0.00101812,5.0,recovery
81,diff_max_distance_vibration_startle_all,9.453e-05,5.0,recovery
82,diff_max_distance_vibration_startle_all,-1.688e-05,5.0,recovery
83,diff_max_distance_vibration_startle_all,8.214e-05,5.0,recovery
84,diff_max_distance_vibration_startle_all,0.00027298,5.0,recovery
85,diff_max_distance_vibration_startle_all,1.946e-05,5.0,recovery
87,diff_max_distance_vibration_startle_all,0.00037302,5.0,recovery
89,diff_max_distance_vibration_startle_all,-4.74e-06,5.0,recovery
90,diff_max_distance_vibration_startle_all,3.29e-05,5.0,recovery
91,diff_max_distance_vibration_startle_all,5.11e-06,5.0,recovery
92,diff_max_distance_vibration_startle_all,8.862e-05,5.0,recovery
95,diff_max_distance_vibration_startle_all,0.00020314,5.0,recovery
96,diff_max_distance_vibration_startle_all,0.00021935,5.0,recovery
97,diff_max_distance_vibration_startle_all,4.04e-06,5.0,recovery
98,diff_max_distance_vibration_startle_all,0.00074063,5.0,recovery
99,diff_max_distance_vibration_startle_all,8.202e-05,5.0,recovery
81,avg_latency_max_distance_vibration_startle_all,0.47993722,5.0,recovery
82,avg_latency_max_distance_vibration_startle_all,0.46660563,5.0,recovery
83,avg_latency_max_distance_vibration_startle_all,0.43660956,5.0,recovery
84,avg_latency_max_distance_vibration_startle_all,0.60992022,5.0,recovery
85,avg_latency_max_distance_vibration_startle_all,0.57325835,5.0,recovery
87,avg_latency_max_distance_vibration_startle_all,0.49326881,5.0,recovery
89,avg_latency_max_distance_vibration_startle_all,0.49993461,5.0,recovery
90,avg_latency_max_distance_vibration_startle_all,0.31995815,5.0,recovery
91,avg_latency_max_distance_vibration_startle_all,0.40994638,5.0,recovery
92,avg_latency_max_distance_vibration_startle_all,0.36995161,5.0,recovery
95,avg_latency_max_distance_vibration_startle_all,0.54992807,5.0,recovery
96,avg_latency_max_distance_vibration_startle_all,0.58325704,5.0,recovery
97,avg_latency_max_distance_vibration_startle_all,0.42994376,5.0,recovery
98,avg_latency_max_distance_vibration_startle_all,0.58992284,5.0,recovery
99,avg_latency_max_distance_vibration_startle_all,0.62658471,5.0,recovery
81,mean_distance_vibration_startle_rep_1,6.136e-05,5.0,recovery
81,mean_distance_vibration_startle_rep_2,3.138e-05,5.0,recovery
82,mean_distance_vibration_startle_rep_1,2.849e-05,5.0,recovery
82,mean_distance_vibration_startle_rep_2,2.006e-05,5.0,recovery
83,mean_distance_vibration_startle_rep_1,5.243e-05,5.0,recovery
83,mean_distance_vibration_startle_rep_2,6.176e-05,5.0,recovery
84,mean_distance_vibration_startle_rep_1,3.574e-05,5.0,recovery
84,mean_distance_vibration_startle_rep_2,4.48e-05,5.0,recovery
85,mean_distance_vibration_startle_rep_1,2.71e-05,5.0,recovery
85,mean_distance_vibration_startle_rep_2,2.425e-05,5.0,recovery
87,mean_distance_vibration_startle_rep_1,7.517e-05,5.0,recovery
87,mean_distance_vibration_startle_rep_2,8.678e-05,5.0,recovery
89,mean_distance_vibration_startle_rep_1,3.035e-05,5.0,recovery
89,mean_distance_vibration_startle_rep_2,3.126e-05,5.0,recovery
90,mean_distance_vibration_startle_rep_1,2.099e-05,5.0,recovery
90,mean_distance_vibration_startle_rep_2,2.91e-05,5.0,recovery
91,mean_distance_vibration_startle_rep_1,2.615e-05,5.0,recovery
91,mean_distance_vibration_startle_rep_2,2.241e-05,5.0,recovery
92,mean_distance_vibration_startle_rep_1,8.009e-05,5.0,recovery
92,mean_distance_vibration_startle_rep_2,4.732e-05,5.0,recovery
95,mean_distance_vibration_startle_rep_1,7.843e-05,5.0,recovery
95,mean_distance_vibration_startle_rep_2,6.729e-05,5.0,recovery
96,mean_distance_vibration_startle_rep_1,3.173e-05,5.0,recovery
96,mean_distance_vibration_startle_rep_2,3.267e-05,5.0,recovery
97,mean_distance_vibration_startle_rep_1,2.419e-05,5.0,recovery
97,mean_distance_vibration_startle_rep_2,2.091e-05,5.0,recovery
98,mean_distance_vibration_startle_rep_1,0.000157,5.0,recovery
98,mean_distance_vibration_startle_rep_2,2.936e-05,5.0,recovery
99,mean_distance_vibration_startle_rep_1,0.00011928,5.0,recovery
99,mean_distance_vibration_startle_rep_2,0.00013081,5.0,recovery
81,diff_mean_distance_vibration_startle_rep_1,7.48e-06,5.0,recovery
81,diff_mean_distance_vibration_startle_rep_2,1.8e-06,5.0,recovery
82,diff_mean_distance_vibration_startle_rep_1,-2.98e-06,5.0,recovery
82,diff_mean_distance_vibration_startle_rep_2,-9.16e-06,5.0,recovery
83,diff_mean_distance_vibration_startle_rep_1,4.153e-05,5.0,recovery
83,diff_mean_distance_vibration_startle_rep_2,1.367e-05,5.0,recovery
84,diff_mean_distance_vibration_startle_rep_1,5.511e-05,5.0,recovery
84,diff_mean_distance_vibration_startle_rep_2,3.044e-05,5.0,recovery
85,diff_mean_distance_vibration_startle_rep_1,8.53e-06,5.0,recovery
85,diff_mean_distance_vibration_startle_rep_2,9.45e-06,5.0,recovery
87,diff_mean_distance_vibration_startle_rep_1,2.486e-05,5.0,recovery
87,diff_mean_distance_vibration_startle_rep_2,0.00011558,5.0,recovery
89,diff_mean_distance_vibration_startle_rep_1,-1.16e-06,5.0,recovery
89,diff_mean_distance_vibration_startle_rep_2,-5.22e-06,5.0,recovery
90,diff_mean_distance_vibration_startle_rep_1,1.396e-05,5.0,recovery
90,diff_mean_distance_vibration_startle_rep_2,1.072e-05,5.0,recovery
91,diff_mean_distance_vibration_startle_rep_1,-1.85e-06,5.0,recovery
91,diff_mean_distance_vibration_startle_rep_2,3.35e-06,5.0,recovery
92,diff_mean_distance_vibration_startle_rep_1,6.981e-05,5.0,recovery
92,diff_mean_distance_vibration_startle_rep_2,-2.162e-05,5.0,recovery
95,diff_mean_distance_vibration_startle_rep_1,5.61e-06,5.0,recovery
95,diff_mean_distance_vibration_startle_rep_2,1.976e-05,5.0,recovery
96,diff_mean_distance_vibration_startle_rep_1,2.118e-05,5.0,recovery
96,diff_mean_distance_vibration_startle_rep_2,-2.49e-06,5.0,recovery
97,diff_mean_distance_vibration_startle_rep_1,3e-08,5.0,recovery
97,diff_mean_distance_vibration_startle_rep_2,-2.2e-06,5.0,recovery
98,diff_mean_distance_vibration_startle_rep_1,0.00035638,5.0,recovery
98,diff_mean_distance_vibration_startle_rep_2,2.39e-06,5.0,recovery
99,diff_mean_distance_vibration_startle_rep_1,-5.7e-06,5.0,recovery
99,diff_mean_distance_vibration_startle_rep_2,0.00019482,5.0,recovery
81,avg_latency_mean_distance_vibration_startle_rep_1,0.41994507,5.0,recovery
81,avg_latency_mean_distance_vibration_startle_rep_2,0.53992938,5.0,recovery
82,avg_latency_mean_distance_vibration_startle_rep_1,0.58658994,5.0,recovery
82,avg_latency_mean_distance_vibration_startle_rep_2,0.34662133,5.0,recovery
83,avg_latency_mean_distance_vibration_startle_rep_1,0.49326881,5.0,recovery
83,avg_latency_mean_distance_vibration_startle_rep_2,0.3799503,5.0,recovery
84,avg_latency_mean_distance_vibration_startle_rep_1,0.57992415,5.0,recovery
84,avg_latency_mean_distance_vibration_startle_rep_2,0.6399163,5.0,recovery
85,avg_latency_mean_distance_vibration_startle_rep_1,0.54659517,5.0,recovery
85,avg_latency_mean_distance_vibration_startle_rep_2,0.59992153,5.0,recovery
87,avg_latency_mean_distance_vibration_startle_rep_1,0.39328189,5.0,recovery
87,avg_latency_mean_distance_vibration_startle_rep_2,0.59325574,5.0,recovery
89,avg_latency_mean_distance_vibration_startle_rep_1,0.73323743,5.0,recovery
89,avg_latency_mean_distance_vibration_startle_rep_2,0.26663179,5.0,recovery
90,avg_latency_mean_distance_vibration_startle_rep_1,0.29329497,5.0,recovery
90,avg_latency_mean_distance_vibration_startle_rep_2,0.34662133,5.0,recovery
91,avg_latency_mean_distance_vibration_startle_rep_1,0.29996077,5.0,recovery
91,avg_latency_mean_distance_vibration_startle_rep_2,0.51993199,5.0,recovery
92,avg_latency_mean_distance_vibration_startle_rep_1,0.53326358,5.0,recovery
92,avg_latency_mean_distance_vibration_startle_rep_2,0.20663964,5.0,recovery
95,avg_latency_mean_distance_vibration_startle_rep_1,0.55992676,5.0,recovery
95,avg_latency_mean_distance_vibration_startle_rep_2,0.53992938,5.0,recovery
96,avg_latency_mean_distance_vibration_startle_rep_1,0.55992676,5.0,recovery
96,avg_latency_mean_distance_vibration_startle_rep_2,0.60658733,5.0,recovery
97,avg_latency_mean_distance_vibration_startle_rep_1,0.41994507,5.0,recovery
97,avg_latency_mean_distance_vibration_startle_rep_2,0.43994246,5.0,recovery
98,avg_latency_mean_distance_vibration_startle_rep_1,0.57325835,5.0,recovery
98,avg_latency_mean_distance_vibration_startle_rep_2,0.60658733,5.0,recovery
99,avg_latency_mean_distance_vibration_startle_rep_1,0.48660302,5.0,recovery
99,avg_latency_mean_distance_vibration_startle_rep_2,0.7665664,5.0,recovery
81,mean_distance_vibration_startle_all,4.637e-05,5.0,recovery
82,mean_distance_vibration_startle_all,2.428e-05,5.0,recovery
83,mean_distance_vibration_startle_all,5.71e-05,5.0,recovery
84,mean_distance_vibration_startle_all,4.027e-05,5.0,recovery
85,mean_distance_vibration_startle_all,2.567e-05,5.0,recovery
87,mean_distance_vibration_startle_all,8.098e-05,5.0,recovery
89,mean_distance_vibration_startle_all,3.081e-05,5.0,recovery
90,mean_distance_vibration_startle_all,2.504e-05,5.0,recovery
91,mean_distance_vibration_startle_all,2.428e-05,5.0,recovery
92,mean_distance_vibration_startle_all,6.371e-05,5.0,recovery
95,mean_distance_vibration_startle_all,7.286e-05,5.0,recovery
96,mean_distance_vibration_startle_all,3.22e-05,5.0,recovery
97,mean_distance_vibration_startle_all,2.255e-05,5.0,recovery
98,mean_distance_vibration_startle_all,9.318e-05,5.0,recovery
99,mean_distance_vibration_startle_all,0.00012505,5.0,recovery
81,diff_mean_distance_vibration_startle_all,4.64e-06,5.0,recovery
82,diff_mean_distance_vibration_startle_all,-6.07e-06,5.0,recovery
83,diff_mean_distance_vibration_startle_all,2.76e-05,5.0,recovery
84,diff_mean_distance_vibration_startle_all,4.277e-05,5.0,recovery
85,diff_mean_distance_vibration_startle_all,8.99e-06,5.0,recovery
87,diff_mean_distance_vibration_startle_all,7.022e-05,5.0,recovery
89,diff_mean_distance_vibration_startle_all,-3.19e-06,5.0,recovery
90,diff_mean_distance_vibration_startle_all,1.234e-05,5.0,recovery
91,diff_mean_distance_vibration_startle_all,7.5e-07,5.0,recovery
92,diff_mean_distance_vibration_startle_all,2.409e-05,5.0,recovery
95,diff_mean_distance_vibration_startle_all,1.268e-05,5.0,recovery
96,diff_mean_distance_vibration_startle_all,9.34e-06,5.0,recovery
97,diff_mean_distance_vibration_startle_all,-1.08e-06,5.0,recovery
98,diff_mean_distance_vibration_startle_all,0.00017939,5.0,recovery
99,diff_mean_distance_vibration_startle_all,9.456e-05,5.0,recovery
81,avg_latency_mean_distance_vibration_startle_all,0.47993722,5.0,recovery
82,avg_latency_mean_distance_vibration_startle_all,0.46660563,5.0,recovery
83,avg_latency_mean_distance_vibration_startle_all,0.43660956,5.0,recovery
84,avg_latency_mean_distance_vibration_startle_all,0.60992022,5.0,recovery
85,avg_latency_mean_distance_vibration_startle_all,0.57325835,5.0,recovery
87,avg_latency_mean_distance_vibration_startle_all,0.49326881,5.0,recovery
89,avg_latency_mean_distance_vibration_startle_all,0.49993461,5.0,recovery
90,avg_latency_mean_distance_vibration_startle_all,0.31995815,5.0,recovery
91,avg_latency_mean_distance_vibration_startle_all,0.40994638,5.0,recovery
92,avg_latency_mean_distance_vibration_startle_all,0.36995161,5.0,recovery
95,avg_latency_mean_distance_vibration_startle_all,0.54992807,5.0,recovery
96,avg_latency_mean_distance_vibration_startle_all,0.58325704,5.0,recovery
97,avg_latency_mean_distance_vibration_startle_all,0.42994376,5.0,recovery
98,avg_latency_mean_distance_vibration_startle_all,0.58992284,5.0,recovery
99,avg_latency_mean_distance_vibration_startle_all,0.62658471,5.0,recovery
81,sum_distance_vibration_startle_rep_1,0.00920391,5.0,recovery
81,sum_distance_vibration_startle_rep_2,0.00470738,5.0,recovery
82,sum_distance_vibration_startle_rep_1,0.00427355,5.0,recovery
82,sum_distance_vibration_startle_rep_2,0.00300975,5.0,recovery
83,sum_distance_vibration_startle_rep_1,0.00786458,5.0,recovery
83,sum_distance_vibration_startle_rep_2,0.00926411,5.0,recovery
84,sum_distance_vibration_startle_rep_1,0.00536084,5.0,recovery
84,sum_distance_vibration_startle_rep_2,0.00672064,5.0,recovery
85,sum_distance_vibration_startle_rep_1,0.00406482,5.0,recovery
85,sum_distance_vibration_startle_rep_2,0.00363736,5.0,recovery
87,sum_distance_vibration_startle_rep_1,0.01127595,5.0,recovery
87,sum_distance_vibration_startle_rep_2,0.01301679,5.0,recovery
89,sum_distance_vibration_startle_rep_1,0.00455221,5.0,recovery
89,sum_distance_vibration_startle_rep_2,0.00468931,5.0,recovery
90,sum_distance_vibration_startle_rep_1,0.00314784,5.0,recovery
90,sum_distance_vibration_startle_rep_2,0.0043647,5.0,recovery
91,sum_distance_vibration_startle_rep_1,0.00392313,5.0,recovery
91,sum_distance_vibration_startle_rep_2,0.00336181,5.0,recovery
92,sum_distance_vibration_startle_rep_1,0.01201346,5.0,recovery
92,sum_distance_vibration_startle_rep_2,0.00709825,5.0,recovery
95,sum_distance_vibration_startle_rep_1,0.01176477,5.0,recovery
95,sum_distance_vibration_startle_rep_2,0.01009348,5.0,recovery
96,sum_distance_vibration_startle_rep_1,0.00475943,5.0,recovery
96,sum_distance_vibration_startle_rep_2,0.00489978,5.0,recovery
97,sum_distance_vibration_startle_rep_1,0.00362899,5.0,recovery
97,sum_distance_vibration_startle_rep_2,0.00313575,5.0,recovery
98,sum_distance_vibration_startle_rep_1,0.02354968,5.0,recovery
98,sum_distance_vibration_startle_rep_2,0.00440392,5.0,recovery
99,sum_distance_vibration_startle_rep_1,0.01789213,5.0,recovery
99,sum_distance_vibration_startle_rep_2,0.01962179,5.0,recovery
81,diff_sum_distance_vibration_startle_rep_1,0.00022429,5.0,recovery
81,diff_sum_distance_vibration_startle_rep_2,5.392e-05,5.0,recovery
82,diff_sum_distance_vibration_startle_rep_1,-8.948e-05,5.0,recovery
82,diff_sum_distance_vibration_startle_rep_2,-0.00027471,5.0,recovery
83,diff_sum_distance_vibration_startle_rep_1,0.00124593,5.0,recovery
83,diff_sum_distance_vibration_startle_rep_2,0.00040999,5.0,recovery
84,diff_sum_distance_vibration_startle_rep_1,0.00165332,5.0,recovery
84,diff_sum_distance_vibration_startle_rep_2,0.00091317,5.0,recovery
85,diff_sum_distance_vibration_startle_rep_1,0.00025602,5.0,recovery
85,diff_sum_distance_vibration_startle_rep_2,0.00028351,5.0,recovery
87,diff_sum_distance_vibration_startle_rep_1,0.00074589,5.0,recovery
87,diff_sum_distance_vibration_startle_rep_2,0.00346727,5.0,recovery
89,diff_sum_distance_vibration_startle_rep_1,-3.488e-05,5.0,recovery
89,diff_sum_distance_vibration_startle_rep_2,-0.00015653,5.0,recovery
90,diff_sum_distance_vibration_startle_rep_1,0.00041872,5.0,recovery
90,diff_sum_distance_vibration_startle_rep_2,0.00032149,5.0,recovery
91,diff_sum_distance_vibration_startle_rep_1,-5.539e-05,5.0,recovery
91,diff_sum_distance_vibration_startle_rep_2,0.00010041,5.0,recovery
92,diff_sum_distance_vibration_startle_rep_1,0.00209416,5.0,recovery
92,diff_sum_distance_vibration_startle_rep_2,-0.00064851,5.0,recovery
95,diff_sum_distance_vibration_startle_rep_1,0.00016826,5.0,recovery
95,diff_sum_distance_vibration_startle_rep_2,0.00059275,5.0,recovery
96,diff_sum_distance_vibration_startle_rep_1,0.00063551,5.0,recovery
96,diff_sum_distance_vibration_startle_rep_2,-7.482e-05,5.0,recovery
97,diff_sum_distance_vibration_startle_rep_1,9.6e-07,5.0,recovery
97,diff_sum_distance_vibration_startle_rep_2,-6.6e-05,5.0,recovery
98,diff_sum_distance_vibration_startle_rep_1,0.01069152,5.0,recovery
98,diff_sum_distance_vibration_startle_rep_2,7.163e-05,5.0,recovery
99,diff_sum_distance_vibration_startle_rep_1,-0.00017098,5.0,recovery
99,diff_sum_distance_vibration_startle_rep_2,0.00584448,5.0,recovery
